Player,2010-2011
,Player,"
							2010/11						","
							2010/11(*)						"
"
						338.
					","

								Rodrigue Beaubois							
","
							$1,156,080						","
							$1,367,347						"
"
						339.
					","

								Quinton Ross							
","
							$1,146,337						","
							$1,355,824						"
"
						339.
					","

								Brian Cook							
","
							$1,146,337						","
							$1,355,824						"
"
						339.
					","

								Francisco Elson							
","
							$1,146,337						","
							$1,355,824						"
"
						342.
					","

								Erick Dampier							
","
							$1,129,469						","
							$1,335,873						"
"
						343.
					","

								Darrell Arthur							
","
							$1,123,680						","
							$1,329,026						"
"
						344.
					","

								Taj Gibson							
","
							$1,117,680						","
							$1,321,930						"
"
						345.
					","

								Donte Greene							
","
							$1,116,840						","
							$1,320,936						"
"
						346.
					","

								Dominique Jones							
","
							$1,110,120						","
							$1,312,988						"
"
						347.
					","

								DJ White							
","
							$1,108,680						","
							$1,311,285						"
"
						348.
					","

								Kyrylo Fesenko							
","
							$1,087,500						","
							$1,286,235						"
"
						349.
					","

								DeMarre Carroll							
","
							$1,085,400						","
							$1,283,751						"
"
						350.
					","

								Wayne Ellington							
","
							$1,078,800						","
							$1,275,945						"
"
						351.
					","

								Quincy Pondexter							
","
							$1,073,280						","
							$1,269,416						"
"
						352.
					","

								Toney Douglas							
","
							$1,071,000						","
							$1,266,719						"
"
						353.
					","

								Josh Powell							
","
							$1,069,609						","
							$1,265,074						"
"
						354.
					","

								Delonte West							
","
							$1,069,509						","
							$1,264,956						"
"
						354.
					","

								James Jones							
","
							$1,069,509						","
							$1,264,956						"
"
						354.
					","

								Didier Ilunga-Mbenga							
","
							$1,069,509						","
							$1,264,956						"
"
						357.
					","

								Jordan Crawford							
","
							$1,042,320						","
							$1,232,798						"
"
						358.
					","

								Greivis Vasquez							
","
							$1,035,960						","
							$1,225,276						"
"
						359.
					","

								Aaron Gray							
","
							$1,028,840						","
							$1,216,855						"
"
						360.
					","

								Daniel Orton							
","
							$1,028,400						","
							$1,216,334						"
"
						361.
					","

								Christian Eyenga							
","
							$1,020,960						","
							$1,207,535						"
"
						361.
					","

								Lazar Hayward							
","
							$1,020,960						","
							$1,207,535						"
"
						363.
					","

								Jon Brockman							
","
							$1,000,000						","
							$1,182,744						"
"
						364.
					","

								Hilton Armstrong							
","
							$992,680						","
							$1,174,087						"
"
						364.
					","

								Stephen Graham							
","
							$992,680						","
							$1,174,087						"
"
						364.
					","

								Joey Graham							
","
							$992,680						","
							$1,174,087						"
"
						364.
					","

								Fabricio Oberto							
","
							$992,680						","
							$1,174,087						"
"
						364.
					","

								Luther Head							
","
							$992,680						","
							$1,174,087						"
"
						364.
					","

								Antoine Wright							
","
							$992,680						","
							$1,174,087						"
"
						370.
					","

								Patrick Mills							
","
							$937,195						","
							$1,108,462						"
"
						371.
					","

								DeJuan Blair							
","
							$918,000						","
							$1,085,759						"
"
						372.
					","

								Von Wafer							
","
							$915,852						","
							$1,083,219						"
"
						372.
					","

								Leon Powe							
","
							$915,852						","
							$1,083,219						"
"
						372.
					","

								Shelden Williams							
","
							$915,852						","
							$1,083,219						"
"
						375.
					","

								Sam Young							
","
							$886,000						","
							$1,047,912						"
"
						376.
					","

								Shawne Williams							
","
							$885,210						","
							$1,046,977						"
"
						377.
					","

								Josh McRoberts							
","
							$885,120						","
							$1,046,871						"
"
						378.
					","

								Dominic McGuire							
","
							$884,120						","
							$1,045,688						"
"
						379.
					","

								Chris Quinn							
","
							$861,978						","
							$1,019,500						"
"
						380.
					","

								Acie Law							
","
							$859,087						","
							$1,016,080						"
"
						381.
					","

								DeAndre Jordan							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Mario Chalmers							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Luc Mbah a Moute							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Chris Douglas-Roberts							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Henry Walker							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Darnell Jackson							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Sonny Weems							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Joey Dorsey							
","
							$854,389						","
							$1,010,524						"
"
						381.
					","

								Cartier Martin							
","
							$854,389						","
							$1,010,524						"
"
						390.
					","

								Chase Budinger							
","
							$780,871						","
							$923,571						"
"
						390.
					","

								Jermaine Taylor							
","
							$780,871						","
							$923,571						"
"
						392.
					","

								Solomon Alabi							
","
							$770,000						","
							$910,713						"
"
						393.
					","

								Ian Mahinmi							
","
							$762,196						","
							$901,483						"
"
						394.
					","

								Dante Cunningham							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								Derrick Brown							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								DaJuan Summers							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								Jonas Jerebko							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								Reggie Williams							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								AJ Price							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								Jodie Meeks							
","
							$762,195						","
							$901,482						"
"
						394.
					","

								Marcus Thornton							
","
							$762,195						","
							$901,482						"
"
						402.
					","

								Lance Stephenson							
","
							$750,000						","
							$887,058						"
"
						403.
					","

								Damien Wilkins							
","
							$748,656						","
							$885,469						"
"
						404.
					","

								Steve Novak							
","
							$734,945						","
							$869,252						"
"
						405.
					","

								Hassan Whiteside							
","
							$730,437						","
							$863,920						"
"
						406.
					","

								Alonzo Gee							
","
							$681,492						","
							$806,030						"
"
						407.
					","

								Rodney Carney							
","
							$651,872						","
							$770,998						"
"
						408.
					","

								Jarron Collins							
","
							$643,551						","
							$761,156						"
"
						409.
					","

								Ike Diogu							
","
							$608,772						","
							$720,022						"
"
						410.
					","

								Andy Rautins							
","
							$600,000						","
							$709,646						"
"
						411.
					","

								Gary Neal							
","
							$525,000						","
							$620,941						"
"
						412.
					","

								Samardo Samuels							
","
							$500,000						","
							$591,372						"
"
						412.
					","

								Willie Warren							
","
							$500,000						","
							$591,372						"
"
						414.
					","

								Gani Lawal							
","
							$473,640						","
							$560,195						"
"
						414.
					","

								Garret Siler							
","
							$473,640						","
							$560,195						"
"
						416.
					","

								Pape Sy							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Ben Uzoh							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Sherron Collins							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Semih Erden							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Luke Harangody							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Manny Harris							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Gary Forbes							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Terrico White							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Jeremy Lin							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Devin Ebanks							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Derrick Caracter							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Ishmael Smith							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Patrick Beverley							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Dexter Pittman							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Da'Sean Butler							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Landry Fields							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Armon Johnson							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Pooh Jeter							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Jeremy Evans							
","
							$473,604						","
							$560,152						"
"
						416.
					","

								Hamady N'Diaye							
","
							$473,604						","
							$560,152						"
"
						436.
					","

								Pops Mensah-Bonsu							
","
							$364,461						","
							$431,064						"
"
						437.
					","

								Jeff Adrien							
","
							$342,666						","
							$405,286						"
"
						438.
					","

								Sundiata Gaines							
","
							$327,296						","
							$387,106						"
"
						439.
					","

								Jawad Williams							
","
							$321,652						","
							$380,432						"
"
						440.
					","

								Brian Skinner							
","
							$270,436						","
							$319,856						"
"
						441.
					","

								Ime Udoka							
","
							$264,232						","
							$312,519						"
"
						442.
					","

								Zabian Dowdell							
","
							$242,374						","
							$286,666						"
"
						443.
					","

								Jerry Stackhouse							
","
							$222,712						","
							$263,411						"
"
						444.
					","

								John Lucas							
","
							$208,264						","
							$246,323						"
"
						445.
					","

								Aleksandar Pavlovic							
","
							$202,295						","
							$239,262						"
"
						446.
					","

								Lester Hudson							
","
							$192,791						","
							$228,022						"
"
						447.
					","

								Earl Barron							
","
							$188,558						","
							$223,016						"
"
						448.
					","

								Garrett Temple							
","
							$170,373						","
							$201,507						"
"
						449.
					","

								Chris Johnson							
","
							$164,368						","
							$194,405						"
"
						450.
					","

								Darington Hobson							
","
							$103,078						","
							$121,914						"
"
						451.
					","

								Danny Green							
","
							$94,154						","
							$111,360						"
"
						452.
					","

								Joe Alexander							
","
							$90,465						","
							$106,997						"
"
						453.
					","

								Trey Johnson							
","
							$89,670						","
							$106,056						"
"
						453.
					","

								Mustafa Shakur							
","
							$89,670						","
							$106,056						"
"
						455.
					","

								Maurice Ager							
","
							$83,305						","
							$98,528						"
"
						456.
					","

								Bobby Simmons							
","
							$71,951						","
							$85,099						"
"
						457.
					","

								Matt Janning							
","
							$58,504						","
							$69,195						"
"
						458.
					","

								Ronald Dupree							
","
							$58,393						","
							$69,064						"
"
						459.
					","

								Larry Owens							
","
							$55,718						","
							$65,900						"
