Player,2019-2020
,Player,"
							2019/20						","
							2019/20(*)						"
"
						332.
					","

								Emmanuel Mudiay							
","
							$1,737,145						","
							$1,748,362						"
"
						336.
					","

								Pat Connaughton							
","
							$1,723,050						","
							$1,734,176						"
"
						337.
					","

								Jahlil Okafor							
","
							$1,702,486						","
							$1,713,479						"
"
						338.
					","

								Rodions Kurucs							
","
							$1,699,236						","
							$1,710,208						"
"
						339.
					","

								Cheick Diallo							
","
							$1,678,854						","
							$1,689,694						"
"
						340.
					","

								Willy Hernangomez							
","
							$1,676,735						","
							$1,687,562						"
"
						341.
					","

								Treveon Graham							
","
							$1,645,357						","
							$1,655,981						"
"
						341.
					","

								Christian Wood							
","
							$1,645,357						","
							$1,655,981						"
"
						341.
					","

								Derrick Jones							
","
							$1,645,357						","
							$1,655,981						"
"
						341.
					","

								Georges Niang							
","
							$1,645,357						","
							$1,655,981						"
"
						345.
					","

								Shaquille Harrison							
","
							$1,620,564						","
							$1,631,028						"
"
						345.
					","

								Furkan Korkmaz							
","
							$1,620,564						","
							$1,631,028						"
"
						347.
					","

								Semi Ojeleye							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Dwayne Bacon							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Dillon Brooks							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Sterling Brown							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Frank Jackson							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Damyean Dotson							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Abdel Nader							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Wesley Iwundu							
","
							$1,618,520						","
							$1,628,971						"
"
						347.
					","

								Royce O'Neale							
","
							$1,618,520						","
							$1,628,971						"
"
						356.
					","

								Monte Morris							
","
							$1,588,231						","
							$1,598,486						"
"
						356.
					","

								Malcolm Miller							
","
							$1,588,231						","
							$1,598,486						"
"
						356.
					","

								Chris Boucher							
","
							$1,588,231						","
							$1,598,486						"
"
						359.
					","

								Mitchell Robinson							
","
							$1,559,712						","
							$1,569,783						"
"
						360.
					","

								Isaiah Roby							
","
							$1,500,000						","
							$1,509,685						"
"
						360.
					","

								Nigel Williams-Goss							
","
							$1,500,000						","
							$1,509,685						"
"
						362.
					","

								Brad Wanamaker							
","
							$1,445,697						","
							$1,455,032						"
"
						362.
					","

								Thanasis Antetokounmpo							
","
							$1,445,697						","
							$1,455,032						"
"
						362.
					","

								Theo Pinson							
","
							$1,445,697						","
							$1,455,032						"
"
						362.
					","

								Shake Milton							
","
							$1,445,697						","
							$1,455,032						"
"
						362.
					","

								Wenyen Gabriel							
","
							$1,445,697						","
							$1,455,032						"
"
						367.
					","

								Devonte Graham							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Jalen Brunson							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Keita Bates-Diop							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Sviatoslav Mykhailiuk							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Khyri Thomas							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Bruce Brown							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Alize Johnson							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								De'Anthony Melton							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Kendrick Nunn							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Duncan Robinson							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Jarred Vanderbilt							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Kenrich Williams							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Hamidou Diallo							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Deonte Burton							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Melvin Frazier							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Ryan Broekhoff							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Jevon Carter							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Elie Okobo							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Gary Trent Jr							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Chimezie Metu							
","
							$1,416,852						","
							$1,426,001						"
"
						367.
					","

								Isaac Bonga							
","
							$1,416,852						","
							$1,426,001						"
"
						388.
					","

								Bruno Fernando							
","
							$1,400,000						","
							$1,409,040						"
"
						388.
					","

								Jaylen Nowell							
","
							$1,400,000						","
							$1,409,040						"
"
						390.
					","

								Kevin Porter							
","
							$1,290,960						","
							$1,299,296						"
"
						391.
					","

								Jordan McRae							
","
							$1,254,933						","
							$1,263,036						"
"
						392.
					","

								Carsen Edwards							
","
							$1,228,026						","
							$1,235,955						"
"
						393.
					","

								Cody Martin							
","
							$1,173,310						","
							$1,180,886						"
"
						394.
					","

								Gary Payton II							
","
							$1,052,909						","
							$1,059,707						"
"
						395.
					","

								Terance Mann							
","
							$1,000,000						","
							$1,006,457						"
"
						395.
					","

								Admiral Schofield							
","
							$1,000,000						","
							$1,006,457						"
"
						397.
					","

								David Nwaba							
","
							$903,111						","
							$908,942						"
"
						398.
					","

								Javonte Green							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Nicolas Claxton							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Jalen McDaniels							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Caleb Martin							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Daniel Gafford							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Vlatko Cancar							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Alen Smailagic							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Eric Paschall							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Talen Horton-Tucker							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								KZ Okpala							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Naz Reid							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Ignas Brazdeikis							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Jalen Lecque							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								DaQuan Jeffries							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Justin James							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Matt Thomas							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Terence Davis							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Dewan Hernandez							
","
							$898,310						","
							$904,110						"
"
						398.
					","

								Miye Oni							
","
							$898,310						","
							$904,110						"
"
						417.
					","

								Damion Lee							
","
							$842,327						","
							$847,766						"
"
						418.
					","

								Jeff Green							
","
							$840,427						","
							$845,853						"
"
						419.
					","

								Timothe Luwawu							
","
							$837,583						","
							$842,991						"
"
						420.
					","

								Juwan Morgan							
","
							$746,054						","
							$750,871						"
"
						421.
					","

								Gary Clark							
","
							$718,765						","
							$723,406						"
"
						422.
					","

								Marvin Williams							
","
							$604,278						","
							$608,180						"
"
						423.
					","

								Michael Kidd-Gilchrist							
","
							$595,122						","
							$598,964						"
"
						424.
					","

								Rayjon Tucker							
","
							$578,573						","
							$582,309						"
"
						425.
					","

								Chris Clemons							
","
							$563,346						","
							$566,983						"
"
						426.
					","

								Brandon Goodwin							
","
							$522,738						","
							$526,113						"
"
						427.
					","

								Reggie Jackson							
","
							$512,721						","
							$516,031						"
"
						428.
					","

								Justin Patton							
","
							$483,115						","
							$486,234						"
"
						429.
					","

								Anzejs Pasecniks							
","
							$482,144						","
							$485,257						"
"
						430.
					","

								Chris Silva							
","
							$466,918						","
							$469,933						"
"
						431.
					","

								Troy Daniels							
","
							$458,439						","
							$461,399						"
"
						432.
					","

								Anthony Tolliver							
","
							$434,704						","
							$437,511						"
"
						433.
					","

								Joakim Noah							
","
							$381,360						","
							$383,822						"
"
						434.
					","

								Dion Waiters							
","
							$375,385						","
							$377,808						"
"
						435.
					","

								Dean Wade							
","
							$375,000						","
							$377,421						"
"
						436.
					","

								Ky Bowman							
","
							$350,189						","
							$352,450						"
"
						436.
					","

								Juan Toscano-Anderson							
","
							$350,189						","
							$352,450						"
"
						436.
					","

								Norvel Pelle							
","
							$350,189						","
							$352,450						"
"
						439.
					","

								Jamal Crawford							
","
							$289,803						","
							$291,674						"
"
						440.
					","

								Jordan Bell							
","
							$250,000						","
							$251,614						"
"
						441.
					","

								Tyler Zeller							
","
							$245,686						","
							$247,272						"
"
						442.
					","

								Trey Burke							
","
							$229,220						","
							$230,700						"
"
						443.
					","

								Jontay Porter							
","
							$197,933						","
							$199,211						"
"
						444.
					","

								Cameron Payne							
","
							$196,288						","
							$197,555						"
"
						444.
					","

								Jerian Grant							
","
							$196,288						","
							$197,555						"
"
						446.
					","

								Dragan Bender							
","
							$189,700						","
							$190,924						"
"
						447.
					","

								Mychal Mulder							
","
							$187,782						","
							$188,994						"
"
						448.
					","

								Tyler Johnson							
","
							$183,115						","
							$184,297						"
"
						448.
					","

								PJ Dozier							
","
							$183,115						","
							$184,297						"
"
						448.
					","

								Sindarius Thornwell							
","
							$183,115						","
							$184,297						"
"
						448.
					","

								Corey Brewer							
","
							$183,115						","
							$184,297						"
"
						452.
					","

								Joe Chealey							
","
							$163,356						","
							$164,410						"
"
						452.
					","

								Jaylen Adams							
","
							$163,356						","
							$164,410						"
"
						454.
					","

								Johnathan Williams							
","
							$161,245						","
							$162,286						"
"
						455.
					","

								Luguentz Dort							
","
							$155,647						","
							$156,652						"
"
						456.
					","

								Oshae Brissett							
","
							$129,568						","
							$130,404						"
"
						457.
					","

								JP Macura							
","
							$106,181						","
							$106,866						"
"
						458.
					","

								Donta Hall							
","
							$101,504						","
							$102,159						"
"
						459.
					","

								Sheldon Mac							
","
							$91,557						","
							$92,148						"
"
						459.
					","

								Chasson Randle							
","
							$91,557						","
							$92,148						"
"
						461.
					","

								Jonah Bolden							
","
							$89,846						","
							$90,426						"
"
						462.
					","

								Derrick Walton							
","
							$81,678						","
							$82,205						"
"
						463.
					","

								Charlie Brown							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Tacko Fall							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Tremont Waters							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jeremiah Martin							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Chris Chiozza							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Raymond Spalding							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kobi Simmons							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Max Strus							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Adam Mokoka							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Matt Mooney							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Josh Reaves							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Antonius Cleveland							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Bol Bol							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Tyler Cook							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jordan Bone							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Louis King							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Michael Frazier							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								William Howard							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Naz Long							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Brian Bowen							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Johnathan Motley							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Amir Coffey							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Devontae Cacok							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kostas Antetokounmpo							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								John Konchar							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Yuta Watanabe							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kyle Alexander							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Gabe Vincent							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Cam Reynolds							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Frank Mason							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kelan Martin							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jordan McLaughlin							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Zylan Cheatham							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Josh Gray							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kenny Wooten							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jared Harper							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kevin Hervey							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Vic Law							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								BJ Johnson							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Marial Shayok							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Tariq Owens							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Moses Brown							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jaylen Hoard							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Kyle Guy							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Drew Eubanks							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Quinndary Weatherspoon							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Paul Watson							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Jarrell Brantley							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Justin Wright-Foreman							
","
							$79,568						","
							$80,081						"
"
						463.
					","

								Garrison Mathews							
","
							$79,568						","
							$80,081						"
"
						513.
					","

								Malik Newman							
","
							$65,978						","
							$66,404						"
