Player,2009-2010
,Player,"
							2009/10						","
							2009/10(*)						"
"
						337.
					","

								Ronnie Price							
","
							$1,250,000						","
							$1,494,004						"
"
						338.
					","

								Jamaal Magloire							
","
							$1,229,225						","
							$1,469,173						"
"
						339.
					","

								Kosta Koufos							
","
							$1,214,040						","
							$1,451,024						"
"
						340.
					","

								Allen Iverson							
","
							$1,191,180						","
							$1,423,702						"
"
						340.
					","

								Earl Boykins							
","
							$1,191,180						","
							$1,423,702						"
"
						342.
					","

								Sean Marks							
","
							$1,187,686						","
							$1,419,526						"
"
						343.
					","

								Jason Collins							
","
							$1,181,803						","
							$1,412,494						"
"
						343.
					","

								Jarron Collins							
","
							$1,181,803						","
							$1,412,494						"
"
						345.
					","

								Omri Casspi							
","
							$1,167,000						","
							$1,394,802						"
"
						346.
					","

								Rudy Fernandez							
","
							$1,165,320						","
							$1,392,794						"
"
						347.
					","

								Serge Ibaka							
","
							$1,120,200						","
							$1,338,866						"
"
						347.
					","

								BJ Mullens							
","
							$1,120,200						","
							$1,338,866						"
"
						349.
					","

								Nicolas Batum							
","
							$1,118,760						","
							$1,337,145						"
"
						350.
					","

								Aaron Brooks							
","
							$1,118,520						","
							$1,336,858						"
"
						351.
					","

								Carlos Arroyo							
","
							$1,107,572						","
							$1,323,773						"
"
						351.
					","

								Primoz Brezec							
","
							$1,107,572						","
							$1,323,773						"
"
						353.
					","

								Devin Brown							
","
							$1,100,000						","
							$1,314,723						"
"
						354.
					","

								Arron Afflalo							
","
							$1,086,240						","
							$1,298,277						"
"
						355.
					","

								George Hill							
","
							$1,081,680						","
							$1,292,827						"
"
						356.
					","

								Ian Mahinmi							
","
							$1,079,640						","
							$1,290,389						"
"
						357.
					","

								Rodrigue Beaubois							
","
							$1,075,440						","
							$1,285,369						"
"
						358.
					","

								Alando Tucker							
","
							$1,071,720						","
							$1,280,923						"
"
						359.
					","

								Chris Quinn							
","
							$1,055,000						","
							$1,260,939						"
"
						360.
					","

								Darrell Arthur							
","
							$1,050,480						","
							$1,255,537						"
"
						361.
					","

								Royal Ivey							
","
							$1,050,000						","
							$1,254,963						"
"
						362.
					","

								Donte Greene							
","
							$1,044,000						","
							$1,247,792						"
"
						363.
					","

								Taj Gibson							
","
							$1,039,800						","
							$1,242,772						"
"
						364.
					","

								DJ White							
","
							$1,036,440						","
							$1,238,756						"
"
						365.
					","

								Keith Bogans							
","
							$1,033,342						","
							$1,235,053						"
"
						365.
					","

								Quinton Ross							
","
							$1,033,342						","
							$1,235,053						"
"
						367.
					","

								James Singleton							
","
							$1,030,189						","
							$1,231,285						"
"
						368.
					","

								JR Giddens							
","
							$1,028,880						","
							$1,229,720						"
"
						369.
					","

								DeMarre Carroll							
","
							$1,009,680						","
							$1,206,772						"
"
						370.
					","

								Wayne Ellington							
","
							$1,003,560						","
							$1,199,458						"
"
						371.
					","

								CJ Watson							
","
							$1,000,497						","
							$1,195,797						"
"
						371.
					","

								Aaron Gray							
","
							$1,000,497						","
							$1,195,797						"
"
						373.
					","

								Greg Buckner							
","
							$1,000,000						","
							$1,195,203						"
"
						374.
					","

								Toney Douglas							
","
							$996,240						","
							$1,190,709						"
"
						375.
					","

								Josh Powell							
","
							$959,111						","
							$1,146,332						"
"
						375.
					","

								Didier Ilunga-Mbenga							
","
							$959,111						","
							$1,146,332						"
"
						377.
					","

								Yakhouba Diawara							
","
							$945,000						","
							$1,129,467						"
"
						378.
					","

								Stephen Graham							
","
							$884,881						","
							$1,057,612						"
"
						378.
					","

								Joey Graham							
","
							$884,881						","
							$1,057,612						"
"
						378.
					","

								Johan Petro							
","
							$884,881						","
							$1,057,612						"
"
						378.
					","

								Luther Head							
","
							$884,881						","
							$1,057,612						"
"
						378.
					","

								Ike Diogu							
","
							$884,881						","
							$1,057,612						"
"
						378.
					","

								Sean May							
","
							$884,881						","
							$1,057,612						"
"
						384.
					","

								Joey Dorsey							
","
							$881,000						","
							$1,052,974						"
"
						385.
					","

								Kyle Weaver							
","
							$870,968						","
							$1,040,983						"
"
						386.
					","

								Kyrylo Fesenko							
","
							$870,000						","
							$1,039,826						"
"
						387.
					","

								Randolph Morris							
","
							$855,189						","
							$1,022,124						"
"
						387.
					","

								Leon Powe							
","
							$855,189						","
							$1,022,124						"
"
						387.
					","

								Steve Novak							
","
							$855,189						","
							$1,022,124						"
"
						387.
					","

								Marcus Williams							
","
							$855,189						","
							$1,022,124						"
"
						387.
					","

								Rodney Carney							
","
							$855,189						","
							$1,022,124						"
"
						387.
					","

								Louis Amundson							
","
							$855,189						","
							$1,022,124						"
"
						393.
					","

								DeJuan Blair							
","
							$850,000						","
							$1,015,922						"
"
						394.
					","

								Ime Udoka							
","
							$838,034						","
							$1,001,621						"
"
						395.
					","

								Shelden Williams							
","
							$825,497						","
							$986,636						"
"
						395.
					","

								Will Bynum							
","
							$825,497						","
							$986,636						"
"
						395.
					","

								Josh McRoberts							
","
							$825,497						","
							$986,636						"
"
						395.
					","

								Joel Anthony							
","
							$825,497						","
							$986,636						"
"
						395.
					","

								Dominic McGuire							
","
							$825,497						","
							$986,636						"
"
						395.
					","

								Marcus Haislip							
","
							$825,497						","
							$986,636						"
"
						401.
					","

								Sam Young							
","
							$824,200						","
							$985,086						"
"
						402.
					","

								Jonathan Bender							
","
							$801,361						","
							$957,789						"
"
						403.
					","

								Mario Chalmers							
","
							$773,500						","
							$924,489						"
"
						404.
					","

								Darnell Jackson							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Jawad Williams							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Anthony Morrow							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								DeAndre Jordan							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Bobby Brown							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Luc Mbah a Moute							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Nathan Jawai							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Henry Walker							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Malik Hairston							
","
							$736,420						","
							$880,171						"
"
						404.
					","

								Sonny Weems							
","
							$736,420						","
							$880,171						"
"
						414.
					","

								Chris Douglas-Roberts							
","
							$736,000						","
							$879,669						"
"
						415.
					","

								Jermaine Taylor							
","
							$725,000						","
							$866,522						"
"
						416.
					","

								Jodie Meeks							
","
							$650,000						","
							$776,882						"
"
						417.
					","

								Chris Hunter							
","
							$632,455						","
							$755,912						"
"
						418.
					","

								Kareem Rush							
","
							$534,906						","
							$639,321						"
"
						419.
					","

								Jason Hart							
","
							$521,384						","
							$623,159						"
"
						420.
					","

								Marcus Thornton							
","
							$457,888						","
							$547,269						"
"
						421.
					","

								Marcus Landry							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Derrick Brown							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Danny Green							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Jonas Jerebko							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								DaJuan Summers							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Chase Budinger							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								AJ Price							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Taylor Griffin							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Dante Cunningham							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Jeff Ayres							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Patrick Mills							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Jon Brockman							
","
							$457,588						","
							$546,910						"
"
						421.
					","

								Wesley Matthews							
","
							$457,588						","
							$546,910						"
"
						434.
					","

								Mario West							
","
							$446,740						","
							$533,945						"
"
						435.
					","

								Anthony Tolliver							
","
							$411,529						","
							$491,860						"
"
						436.
					","

								Lester Hudson							
","
							$392,987						","
							$469,698						"
"
						437.
					","

								Coby Karl							
","
							$355,215						","
							$424,554						"
"
						438.
					","

								Shavlik Randolph							
","
							$343,542						","
							$410,602						"
"
						439.
					","

								Pops Mensah-Bonsu							
","
							$330,199						","
							$394,654						"
"
						440.
					","

								Othello Hunter							
","
							$307,564						","
							$367,601						"
"
						441.
					","

								Roko Ukic							
","
							$303,232						","
							$362,423						"
"
						442.
					","

								Shaun Livingston							
","
							$296,695						","
							$354,610						"
"
						443.
					","

								Sundiata Gaines							
","
							$269,169						","
							$321,711						"
"
						444.
					","

								Ryan Bowen							
","
							$209,592						","
							$250,505						"
"
						445.
					","

								Garrett Temple							
","
							$180,344						","
							$215,547						"
"
						446.
					","

								Mike Wilks							
","
							$175,908						","
							$210,245						"
"
						447.
					","

								Antonio Anderson							
","
							$139,968						","
							$167,290						"
"
						448.
					","

								Cartier Martin							
","
							$86,638						","
							$103,550						"
"
						449.
					","

								Quincy Douby							
","
							$85,519						","
							$102,212						"
"
						450.
					","

								Paul Davis							
","
							$80,488						","
							$96,199						"
"
						451.
					","

								Desmond Mason							
","
							$76,850						","
							$91,851						"
"
						452.
					","

								Mike Harris							
","
							$64,978						","
							$77,661						"
"
						453.
					","

								Cedric Jackson							
","
							$53,834						","
							$64,342						"
"
						454.
					","

								Will Conroy							
","
							$48,559						","
							$58,037						"
"
						455.
					","

								Chris Richard							
","
							$43,319						","
							$51,775						"
"
						456.
					","

								JamesOn Curry							
","
							$26,917						","
							$32,171						"
