Player,2011-2012
,Player,"
							2011/12						","
							2011/12(*)						"
"
						332.
					","

								Jason Kapono							
","
							$1,223,166						","
							$1,396,977						"
"
						332.
					","

								Maurice Evans							
","
							$1,223,166						","
							$1,396,977						"
"
						339.
					","

								Royal Ivey							
","
							$1,200,000						","
							$1,370,519						"
"
						340.
					","

								Taj Gibson							
","
							$1,195,680						","
							$1,365,585						"
"
						341.
					","

								Dominique Jones							
","
							$1,193,280						","
							$1,362,844						"
"
						342.
					","

								Earl Clark							
","
							$1,160,000						","
							$1,324,835						"
"
						343.
					","

								Reggie Jackson							
","
							$1,156,320						","
							$1,320,632						"
"
						344.
					","

								Wayne Ellington							
","
							$1,154,040						","
							$1,318,028						"
"
						345.
					","

								Quincy Pondexter							
","
							$1,153,800						","
							$1,317,754						"
"
						346.
					","

								Delonte West							
","
							$1,146,337						","
							$1,309,230						"
"
						346.
					","

								Damien Wilkins							
","
							$1,146,337						","
							$1,309,230						"
"
						346.
					","

								TJ Ford							
","
							$1,146,337						","
							$1,309,230						"
"
						346.
					","

								Roger Mason							
","
							$1,146,337						","
							$1,309,230						"
"
						350.
					","

								Toney Douglas							
","
							$1,145,640						","
							$1,308,434						"
"
						351.
					","

								Joel Przybilla							
","
							$1,145,027						","
							$1,307,734						"
"
						352.
					","

								Jordan Crawford							
","
							$1,120,440						","
							$1,279,654						"
"
						353.
					","

								Greivis Vasquez							
","
							$1,113,600						","
							$1,271,842						"
"
						354.
					","

								MarShon Brooks							
","
							$1,110,120						","
							$1,267,867						"
"
						355.
					","

								Daniel Orton							
","
							$1,105,560						","
							$1,262,659						"
"
						356.
					","

								Christian Eyenga							
","
							$1,097,520						","
							$1,253,477						"
"
						356.
					","

								Lazar Hayward							
","
							$1,097,520						","
							$1,253,477						"
"
						358.
					","

								Jordan Hamilton							
","
							$1,073,286						","
							$1,225,799						"
"
						359.
					","

								Ronnie Price							
","
							$1,069,509						","
							$1,221,485						"
"
						360.
					","

								JaJuan Johnson							
","
							$1,042,320						","
							$1,190,433						"
"
						361.
					","

								Norris Cole							
","
							$1,035,960						","
							$1,183,169						"
"
						362.
					","

								Cory Joseph							
","
							$1,028,400						","
							$1,174,535						"
"
						363.
					","

								Jimmy Butler							
","
							$1,020,960						","
							$1,166,037						"
"
						364.
					","

								Jeremy Pargo							
","
							$1,000,000						","
							$1,142,099						"
"
						364.
					","

								Jon Brockman							
","
							$1,000,000						","
							$1,142,099						"
"
						366.
					","

								Shelden Williams							
","
							$992,680						","
							$1,133,739						"
"
						366.
					","

								Steve Novak							
","
							$992,680						","
							$1,133,739						"
"
						366.
					","

								Von Wafer							
","
							$992,680						","
							$1,133,739						"
"
						366.
					","

								Craig Smith							
","
							$992,680						","
							$1,133,739						"
"
						370.
					","

								DeJuan Blair							
","
							$986,000						","
							$1,126,110						"
"
						371.
					","

								Sam Young							
","
							$947,800						","
							$1,082,481						"
"
						372.
					","

								John Lucas							
","
							$915,852						","
							$1,045,994						"
"
						372.
					","

								Ian Mahinmi							
","
							$915,852						","
							$1,045,994						"
"
						372.
					","

								Brandan Wright							
","
							$915,852						","
							$1,045,994						"
"
						372.
					","

								Dominic McGuire							
","
							$915,852						","
							$1,045,994						"
"
						376.
					","

								Sean Williams							
","
							$885,120						","
							$1,010,895						"
"
						376.
					","

								Henry Walker							
","
							$885,120						","
							$1,010,895						"
"
						378.
					","

								Sundiata Gaines							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								Derrick Brown							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								Alonzo Gee							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								Chase Budinger							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								AJ Price							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								Jodie Meeks							
","
							$854,389						","
							$975,797						"
"
						378.
					","

								Danny Green							
","
							$854,389						","
							$975,797						"
"
						385.
					","

								Erick Dampier							
","
							$850,522						","
							$971,380						"
"
						386.
					","

								Chandler Parsons							
","
							$850,000						","
							$970,784						"
"
						387.
					","

								Keith Bogans							
","
							$848,266						","
							$968,804						"
"
						388.
					","

								DeMarre Carroll							
","
							$833,713						","
							$952,183						"
"
						389.
					","

								Solomon Alabi							
","
							$830,000						","
							$947,942						"
"
						390.
					","

								Yi Jianlian							
","
							$827,197						","
							$944,741						"
"
						391.
					","

								Lance Stephenson							
","
							$810,000						","
							$925,100						"
"
						392.
					","

								Andy Rautins							
","
							$788,872						","
							$900,970						"
"
						393.
					","

								Tyler Honeycutt							
","
							$775,000						","
							$885,127						"
"
						394.
					","

								Greg Stiemsma							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Semih Erden							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Samardo Samuels							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Luke Harangody							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Devin Ebanks							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Dexter Pittman							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Landry Fields							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Jeremy Lin							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Chris Johnson							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Armon Johnson							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Hassan Whiteside							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Gary Neal							
","
							$762,195						","
							$870,502						"
"
						394.
					","

								Jeremy Evans							
","
							$762,195						","
							$870,502						"
"
						407.
					","

								Jeremy Tyler							
","
							$650,000						","
							$742,364						"
"
						408.
					","

								Ishmael Smith							
","
							$639,254						","
							$730,091						"
"
						409.
					","

								Bobby Simmons							
","
							$594,836						","
							$679,361						"
"
						410.
					","

								Josh Selby							
","
							$550,000						","
							$628,154						"
"
						411.
					","

								Gerald Green							
","
							$516,999						","
							$590,463						"
"
						412.
					","

								Malcolm Lee							
","
							$500,000						","
							$571,049						"
"
						413.
					","

								Ryan Reid							
","
							$475,000						","
							$542,497						"
"
						414.
					","

								Ivan Johnson							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								E'Twaun Moore							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Jordan Williams							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Cory Higgins							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Julyan Stone							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Vernon Macklin							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Charles Jenkins							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Chris Wright							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Travis Leslie							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Trey Thompkins							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Darius Morris							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Andrew Goudelock							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Terrel Harris							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Jon Leuer							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Josh Harrellson							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Jerome Jordan							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Justin Harper							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								DeAndre Liggins							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Lavoy Allen							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Isaiah Thomas							
","
							$473,604						","
							$540,902						"
"
						414.
					","

								Shelvin Mack							
","
							$473,604						","
							$540,902						"
"
						435.
					","

								Solomon Jones							
","
							$440,353						","
							$502,926						"
"
						436.
					","

								Larry Hughes							
","
							$414,443						","
							$473,335						"
"
						437.
					","

								Walker Russell							
","
							$374,289						","
							$427,475						"
"
						438.
					","

								Lance Thomas							
","
							$328,444						","
							$375,115						"
"
						439.
					","

								Josh Davis							
","
							$314,041						","
							$358,666						"
"
						440.
					","

								Francisco Elson							
","
							$305,792						","
							$349,244						"
"
						441.
					","

								DaJuan Summers							
","
							$303,137						","
							$346,212						"
"
						442.
					","

								Greg Smith							
","
							$301,733						","
							$344,609						"
"
						443.
					","

								Mike James							
","
							$277,566						","
							$317,008						"
"
						444.
					","

								Jeff Adrien							
","
							$270,427						","
							$308,854						"
"
						444.
					","

								Derrick Caracter							
","
							$270,427						","
							$308,854						"
"
						444.
					","

								Hamady N'Diaye							
","
							$270,427						","
							$308,854						"
"
						447.
					","

								Mickell Gladness							
","
							$248,263						","
							$283,541						"
"
						448.
					","

								Darington Hobson							
","
							$245,884						","
							$280,824						"
"
						449.
					","

								Jeff Foote							
","
							$225,341						","
							$257,361						"
"
						450.
					","

								Donald Sloan							
","
							$198,629						","
							$226,853						"
"
						451.
					","

								Earl Barron							
","
							$185,588						","
							$211,959						"
"
						452.
					","

								Mychel Thompson							
","
							$168,035						","
							$191,912						"
"
						452.
					","

								Carldell Johnson							
","
							$168,035						","
							$191,912						"
"
						454.
					","

								Manny Harris							
","
							$122,942						","
							$140,412						"
"
						455.
					","

								Malcolm Thomas							
","
							$103,104						","
							$117,755						"
"
						456.
					","

								Dennis Horner							
","
							$91,642						","
							$104,664						"
"
						457.
					","

								Larry Owens							
","
							$86,052						","
							$98,279						"
"
						458.
					","

								Brian Skinner							
","
							$65,446						","
							$74,745						"
"
						459.
					","

								Ike Diogu							
","
							$64,028						","
							$73,126						"
"
						460.
					","

								Andre Emmett							
","
							$61,433						","
							$70,162						"
"
						460.
					","

								Ben Uzoh							
","
							$61,433						","
							$70,162						"
"
						462.
					","

								Garret Siler							
","
							$51,097						","
							$58,357						"
"
						463.
					","

								Courtney Fortson							
","
							$42,009						","
							$47,978						"
