Player,2014-2015
,Player,"
							2014/15						","
							2014/15(*)						"
"
						332.
					","

								Sebastian Telfair							
","
							$1,316,809						","
							$1,424,289						"
"
						337.
					","

								John Jenkins							
","
							$1,312,920						","
							$1,420,082						"
"
						338.
					","

								Ryan Hollins							
","
							$1,310,286						","
							$1,417,233						"
"
						339.
					","

								Solomon Hill							
","
							$1,302,840						","
							$1,409,180						"
"
						340.
					","

								Louis Amundson							
","
							$1,294,868						","
							$1,400,557						"
"
						341.
					","

								Rodney Hood							
","
							$1,290,360						","
							$1,395,681						"
"
						342.
					","

								Alan Anderson							
","
							$1,276,061						","
							$1,380,215						"
"
						343.
					","

								Austin Daye							
","
							$1,263,550						","
							$1,366,682						"
"
						344.
					","

								Bernard James							
","
							$1,259,775						","
							$1,362,600						"
"
						345.
					","

								Tim Hardaway Jr							
","
							$1,250,640						","
							$1,352,719						"
"
						346.
					","

								Pero Antic							
","
							$1,250,000						","
							$1,352,027						"
"
						347.
					","

								Shabazz Napier							
","
							$1,238,640						","
							$1,339,740						"
"
						348.
					","

								Jordan Hamilton							
","
							$1,232,610						","
							$1,333,217						"
"
						349.
					","

								Shavlik Randolph							
","
							$1,227,985						","
							$1,328,214						"
"
						349.
					","

								Aaron Gray							
","
							$1,227,985						","
							$1,328,215						"
"
						349.
					","

								Rodney Stuckey							
","
							$1,227,985						","
							$1,328,215						"
"
						352.
					","

								Jeff Adrien							
","
							$1,217,698						","
							$1,317,087						"
"
						353.
					","

								Tony Wroten							
","
							$1,210,080						","
							$1,308,848						"
"
						354.
					","

								Reggie Bullock							
","
							$1,200,720						","
							$1,298,725						"
"
						355.
					","

								Clint Capela							
","
							$1,189,200						","
							$1,286,264						"
"
						356.
					","

								Miles Plumlee							
","
							$1,169,880						","
							$1,265,367						"
"
						357.
					","

								Andre Roberson							
","
							$1,160,880						","
							$1,255,633						"
"
						358.
					","

								PJ Hairston							
","
							$1,149,720						","
							$1,243,562						"
"
						359.
					","

								Cartier Martin							
","
							$1,145,685						","
							$1,239,197						"
"
						359.
					","

								Brandon Rush							
","
							$1,145,685						","
							$1,239,197						"
"
						359.
					","

								Shawne Williams							
","
							$1,145,685						","
							$1,239,197						"
"
						362.
					","

								Arnett Moultrie							
","
							$1,136,160						","
							$1,228,895						"
"
						363.
					","

								Christapher Johnson							
","
							$1,135,974						","
							$1,228,693						"
"
						364.
					","

								Perry Jones							
","
							$1,129,200						","
							$1,221,367						"
"
						365.
					","

								Rudy Gobert							
","
							$1,127,400						","
							$1,219,420						"
"
						366.
					","

								Marquis Teague							
","
							$1,120,920						","
							$1,212,411						"
"
						367.
					","

								Festus Ezeli							
","
							$1,112,880						","
							$1,203,715						"
"
						368.
					","

								Archie Goodwin							
","
							$1,112,280						","
							$1,203,066						"
"
						369.
					","

								CJ Wilcox							
","
							$1,109,760						","
							$1,200,340						"
"
						370.
					","

								Nemanja Nedovic							
","
							$1,104,240						","
							$1,194,370						"
"
						371.
					","

								Damjan Rudez							
","
							$1,100,000						","
							$1,189,784						"
"
						372.
					","

								Kyle Anderson							
","
							$1,093,680						","
							$1,182,948						"
"
						373.
					","

								Kyle Singler							
","
							$1,090,000						","
							$1,178,967						"
"
						374.
					","

								Xavier Henry							
","
							$1,082,000						","
							$1,170,314						"
"
						375.
					","

								Wayne Ellington							
","
							$1,063,384						","
							$1,150,179						"
"
						375.
					","

								Alonzo Gee							
","
							$1,063,384						","
							$1,150,179						"
"
						375.
					","

								Omri Casspi							
","
							$1,063,384						","
							$1,150,179						"
"
						378.
					","

								John Salmons							
","
							$1,000,000						","
							$1,081,621						"
"
						378.
					","

								Robert Covington							
","
							$1,000,000						","
							$1,081,621						"
"
						378.
					","

								Toure Murry							
","
							$1,000,000						","
							$1,081,621						"
"
						381.
					","

								Al-Farouq Aminu							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Ekpe Udoh							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Wesley Johnson							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Ed Davis							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Alexis Ajinca							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Luke Babbitt							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Cole Aldrich							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Greg Stiemsma							
","
							$981,084						","
							$1,061,161						"
"
						381.
					","

								Garrett Temple							
","
							$981,084						","
							$1,061,161						"
"
						390.
					","

								Jon Leuer							
","
							$967,500						","
							$1,046,469						"
"
						391.
					","

								Ricky Ledo							
","
							$960,566						","
							$1,038,968						"
"
						391.
					","

								Jorge Gutierrez							
","
							$960,566						","
							$1,038,968						"
"
						393.
					","

								E'Twaun Moore							
","
							$948,163						","
							$1,025,553						"
"
						393.
					","

								Greg Smith							
","
							$948,163						","
							$1,025,553						"
"
						393.
					","

								Joey Dorsey							
","
							$948,163						","
							$1,025,553						"
"
						393.
					","

								Donald Sloan							
","
							$948,163						","
							$1,025,553						"
"
						393.
					","

								Lavoy Allen							
","
							$948,163						","
							$1,025,553						"
"
						393.
					","

								Jimmer Fredette							
","
							$948,163						","
							$1,025,553						"
"
						399.
					","

								Lance Thomas							
","
							$937,004						","
							$1,013,484						"
"
						400.
					","

								Jae Crowder							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Chris Douglas-Roberts							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Jeffery Taylor							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Aaron Brooks							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Will Barton							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Draymond Green							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Patrick Beverley							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Robert Sacre							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Khris Middleton							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Darius Miller							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Quincy Acy							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Kyle O'Quinn							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Henry Sims							
","
							$915,243						","
							$989,946						"
"
						400.
					","

								Kendall Marshall							
","
							$915,243						","
							$989,946						"
"
						414.
					","

								Nate Wolters							
","
							$904,854						","
							$978,709						"
"
						415.
					","

								Gal Mekel							
","
							$888,524						","
							$961,046						"
"
						416.
					","

								Joe Harris							
","
							$884,879						","
							$957,104						"
"
						416.
					","

								Devyn Marble							
","
							$884,879						","
							$957,104						"
"
						416.
					","

								Jerami Grant							
","
							$884,879						","
							$957,104						"
"
						419.
					","

								Robbie Hummel							
","
							$880,000						","
							$951,827						"
"
						420.
					","

								Jamaal Franklin							
","
							$864,510						","
							$935,072						"
"
						421.
					","

								Allen Crabbe							
","
							$862,000						","
							$932,358						"
"
						422.
					","

								Dante Cunningham							
","
							$831,941						","
							$899,845						"
"
						423.
					","

								Damien Inglis							
","
							$820,000						","
							$886,929						"
"
						424.
					","

								Kenyon Martin							
","
							$818,049						","
							$884,819						"
"
						425.
					","

								Mike Muscala							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Phil Pressey							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Jerome Jordan							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Troy Daniels							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Matthew Dellavedova							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Ognjen Kuzmic							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Justin Holiday							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Nick Calathes							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Justin Hamilton							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Jeff Withey							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Dewayne Dedmon							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Hollis Thompson							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Isaiah Canaan							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Tony Mitchell							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Ray McCallum							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Carrick Felix							
","
							$816,482						","
							$883,124						"
"
						425.
					","

								Grant Jerrett							
","
							$816,482						","
							$883,124						"
"
						442.
					","

								Ian Clark							
","
							$816,481						","
							$883,123						"
"
						443.
					","

								Darius Morris							
","
							$803,149						","
							$868,703						"
"
						444.
					","

								Hassan Whiteside							
","
							$775,191						","
							$838,462						"
"
						445.
					","

								Dahntay Jones							
","
							$721,169						","
							$780,032						"
"
						446.
					","

								Malcolm Thomas							
","
							$713,910						","
							$772,180						"
"
						447.
					","

								Spencer Dinwiddie							
","
							$700,000						","
							$757,135						"
"
						448.
					","

								Johnny O'Bryant							
","
							$600,000						","
							$648,973						"
"
						449.
					","

								Markel Brown							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Cory Jefferson							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Cameron Bairstow							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Dwight Powell							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Erick Green							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								KJ McDaniels							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Nick Johnson							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Shayne Whittington							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Jordan Clarkson							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Tarik Black							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Jarnell Stokes							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Russ Smith							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								James Ennis							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Glenn Robinson III							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Patric Young							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Cleanthony Early							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Travis Wear							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								JaKarr Sampson							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Eric Moreland							
","
							$507,336						","
							$548,745						"
"
						449.
					","

								Joe Ingles							
","
							$507,336						","
							$548,745						"
"
						469.
					","

								AJ Price							
","
							$493,917						","
							$534,230						"
"
						470.
					","

								John Lucas							
","
							$491,968						","
							$532,123						"
"
						471.
					","

								Reggie Williams							
","
							$487,905						","
							$527,728						"
"
						472.
					","

								Glen Rice Jr							
","
							$470,677						","
							$509,094						"
"
						473.
					","

								Quincy Miller							
","
							$398,393						","
							$430,910						"
"
						474.
					","

								Lorenzo Brown							
","
							$390,082						","
							$421,921						"
"
						475.
					","

								Earl Barron							
","
							$390,063						","
							$421,900						"
"
						476.
					","

								Michael Beasley							
","
							$330,225						","
							$357,178						"
"
						477.
					","

								Henry Walker							
","
							$311,634						","
							$337,070						"
"
						478.
					","

								Elijah Millsap							
","
							$301,417						","
							$326,019						"
"
						479.
					","

								Langston Galloway							
","
							$295,455						","
							$319,570						"
"
						480.
					","

								Tyler Johnson							
","
							$280,526						","
							$303,423						"
"
						481.
					","

								Andre Dawkins							
","
							$271,697						","
							$293,872						"
"
						482.
					","

								Toney Douglas							
","
							$268,973						","
							$290,927						"
"
						483.
					","

								James Michael McAdoo							
","
							$259,634						","
							$280,825						"
"
						484.
					","

								Metta World Peace							
","
							$250,000						","
							$270,405						"
"
						485.
					","

								JaMychal Green							
","
							$244,712						","
							$264,685						"
"
						486.
					","

								Shannon Brown							
","
							$215,811						","
							$233,425						"
"
						487.
					","

								Alex Kirk							
","
							$214,871						","
							$232,409						"
"
						488.
					","

								Kalin Lucas							
","
							$173,008						","
							$187,128						"
"
						489.
					","

								Elliot Williams							
","
							$161,511						","
							$174,693						"
"
						490.
					","

								Bryce Cotton							
","
							$152,200						","
							$164,622						"
"
						491.
					","

								Jack Cooley							
","
							$152,199						","
							$164,621						"
"
						492.
					","

								Brandon Davies							
","
							$129,676						","
							$140,260						"
"
						493.
					","

								Earl Clark							
","
							$125,104						","
							$135,315						"
"
						494.
					","

								Lester Hudson							
","
							$111,548						","
							$120,652						"
"
						495.
					","

								Tim Frazier							
","
							$107,435						","
							$116,203						"
"
						496.
					","

								Will Cherry							
","
							$106,567						","
							$115,265						"
"
						497.
					","

								Jabari Brown							
","
							$104,450						","
							$112,975						"
"
						498.
					","

								Jarvis Varnado							
","
							$75,000						","
							$81,121						"
"
						499.
					","

								Drew Gordon							
","
							$73,657						","
							$79,669						"
"
						500.
					","

								Jerel McNeal							
","
							$59,686						","
							$64,557						"
"
						500.
					","

								David Stockton							
","
							$59,686						","
							$64,557						"
"
						502.
					","

								Larry Drew II							
","
							$53,716						","
							$58,100						"
"
						503.
					","

								Chris Babb							
","
							$48,028						","
							$51,948						"
"
						503.
					","

								Vander Blue							
","
							$48,028						","
							$51,948						"
"
						503.
					","

								Dwight Buycks							
","
							$48,028						","
							$51,948						"
"
						503.
					","

								Arinze Onuaku							
","
							$48,028						","
							$51,948						"
"
						503.
					","

								Seth Curry							
","
							$48,028						","
							$51,948						"
"
						508.
					","

								Malcolm Lee							
","
							$37,686						","
							$40,762						"
"
						509.
					","

								Sim Bhullar							
","
							$35,000						","
							$37,856						"
"
						510.
					","

								Jarell Eddie							
","
							$29,843						","
							$32,278						"
"
						510.
					","

								Sean Kilpatrick							
","
							$29,843						","
							$32,278						"
"
						510.
					","

								David Wear							
","
							$29,843						","
							$32,278						"
"
						513.
					","

								Josh Davis							
","
							$20,000						","
							$21,632						"
