Player,2013-2014
,Player,"
							2013/14						","
							2013/14(*)						"
"
						336.
					","

								Hasheem Thabeet							
","
							$1,200,000						","
							$1,324,844						"
"
						338.
					","

								Tim Hardaway Jr							
","
							$1,196,760						","
							$1,321,267						"
"
						339.
					","

								Norris Cole							
","
							$1,191,240						","
							$1,315,172						"
"
						340.
					","

								Ryan Hollins							
","
							$1,186,459						","
							$1,309,894						"
"
						341.
					","

								Cory Joseph							
","
							$1,182,600						","
							$1,305,633						"
"
						342.
					","

								Jimmy Butler							
","
							$1,174,080						","
							$1,296,227						"
"
						343.
					","

								Tony Wroten							
","
							$1,160,040						","
							$1,280,726						"
"
						344.
					","

								Reggie Bullock							
","
							$1,149,000						","
							$1,268,538						"
"
						345.
					","

								Patrick Mills							
","
							$1,133,950						","
							$1,251,922						"
"
						346.
					","

								Miles Plumlee							
","
							$1,121,520						","
							$1,238,199						"
"
						347.
					","

								Andre Roberson							
","
							$1,110,840						","
							$1,226,408						"
"
						348.
					","

								Nick Young							
","
							$1,106,942						","
							$1,222,104						"
"
						348.
					","

								Jordan Farmar							
","
							$1,106,942						","
							$1,222,104						"
"
						350.
					","

								Arnett Moultrie							
","
							$1,089,240						","
							$1,202,561						"
"
						351.
					","

								Perry Jones							
","
							$1,082,520						","
							$1,195,141						"
"
						352.
					","

								Rudy Gobert							
","
							$1,078,800						","
							$1,191,034						"
"
						353.
					","

								Marquis Teague							
","
							$1,074,720						","
							$1,186,530						"
"
						354.
					","

								Festus Ezeli							
","
							$1,066,920						","
							$1,177,918						"
"
						355.
					","

								Archie Goodwin							
","
							$1,064,400						","
							$1,175,136						"
"
						356.
					","

								Nemanja Nedovic							
","
							$1,056,720						","
							$1,166,657						"
"
						357.
					","

								Kyle Singler							
","
							$1,045,000						","
							$1,153,718						"
"
						358.
					","

								Aaron Brooks							
","
							$1,027,424						","
							$1,134,313						"
"
						358.
					","

								Greg Oden							
","
							$1,027,424						","
							$1,134,313						"
"
						358.
					","

								Anthony Morrow							
","
							$1,027,424						","
							$1,134,313						"
"
						361.
					","

								Cartier Martin							
","
							$1,003,248						","
							$1,107,622						"
"
						362.
					","

								Richard Hamilton							
","
							$1,000,000						","
							$1,104,036						"
"
						363.
					","

								Ishmael Smith							
","
							$985,000						","
							$1,087,476						"
"
						364.
					","

								Lance Stephenson							
","
							$981,349						","
							$1,083,445						"
"
						365.
					","

								Alan Anderson							
","
							$947,907						","
							$1,046,524						"
"
						365.
					","

								Omri Casspi							
","
							$947,907						","
							$1,046,524						"
"
						365.
					","

								AJ Price							
","
							$947,907						","
							$1,046,524						"
"
						365.
					","

								BJ Mullens							
","
							$947,907						","
							$1,046,524						"
"
						365.
					","

								Austin Daye							
","
							$947,907						","
							$1,046,524						"
"
						370.
					","

								Darius Morris							
","
							$944,923						","
							$1,043,228						"
"
						371.
					","

								DeJuan Blair							
","
							$941,000						","
							$1,038,898						"
"
						372.
					","

								Chandler Parsons							
","
							$926,500						","
							$1,022,890						"
"
						373.
					","

								Wesley Johnson							
","
							$916,099						","
							$1,011,406						"
"
						373.
					","

								Xavier Henry							
","
							$916,099						","
							$1,011,406						"
"
						373.
					","

								Jeff Adrien							
","
							$916,099						","
							$1,011,406						"
"
						373.
					","

								Chris Johnson							
","
							$916,099						","
							$1,011,406						"
"
						373.
					","

								James Anderson							
","
							$916,099						","
							$1,011,406						"
"
						373.
					","

								Garrett Temple							
","
							$916,099						","
							$1,011,406						"
"
						379.
					","

								Jon Leuer							
","
							$900,000						","
							$993,633						"
"
						380.
					","

								Mike James							
","
							$889,097						","
							$981,595						"
"
						381.
					","

								Shelvin Mack							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Greg Smith							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Josh Harrellson							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Donald Sloan							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Lance Thomas							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Cole Aldrich							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								E'Twaun Moore							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								PJ Tucker							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Isaiah Thomas							
","
							$884,293						","
							$976,291						"
"
						381.
					","

								Julyan Stone							
","
							$884,293						","
							$976,291						"
"
						391.
					","

								Draymond Green							
","
							$875,500						","
							$966,584						"
"
						392.
					","

								Allen Crabbe							
","
							$825,000						","
							$910,830						"
"
						393.
					","

								Elliot Williams							
","
							$797,545						","
							$880,518						"
"
						394.
					","

								Robert Sacre							
","
							$788,873						","
							$870,944						"
"
						395.
					","

								Mike Scott							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Jeffery Taylor							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Tornike Shengelia							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Jae Crowder							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Bernard James							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Quincy Miller							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Patrick Beverley							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Orlando Johnson							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Khris Middleton							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Brian Roberts							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Darius Miller							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Doron Lamb							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Kyle O'Quinn							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Henry Sims							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Will Barton							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Quincy Acy							
","
							$788,872						","
							$870,943						"
"
						395.
					","

								Aron Baynes							
","
							$788,872						","
							$870,943						"
"
						412.
					","

								Kent Bazemore							
","
							$762,195						","
							$841,491						"
"
						413.
					","

								Diante Garrett							
","
							$719,266						","
							$794,096						"
"
						414.
					","

								Malcolm Thomas							
","
							$702,233						","
							$775,291						"
"
						415.
					","

								Dwight Buycks							
","
							$700,000						","
							$772,825						"
"
						416.
					","

								Leandro Barbosa							
","
							$650,359						","
							$718,020						"
"
						417.
					","

								Alexis Ajinca							
","
							$635,880						","
							$702,034						"
"
						418.
					","

								DJ Augustin							
","
							$592,279						","
							$653,897						"
"
						419.
					","

								Isaiah Canaan							
","
							$570,515						","
							$629,869						"
"
						420.
					","

								Jeremy Tyler							
","
							$556,584						","
							$614,489						"
"
						421.
					","

								Ricky Ledo							
","
							$550,000						","
							$607,220						"
"
						422.
					","

								Kendall Marshall							
","
							$547,570						","
							$604,537						"
"
						423.
					","

								Shawne Williams							
","
							$535,770						","
							$591,509						"
"
						424.
					","

								Chris Douglas-Roberts							
","
							$535,288						","
							$590,977						"
"
						425.
					","

								Jamaal Franklin							
","
							$535,000						","
							$590,659						"
"
						426.
					","

								Ray McCallum							
","
							$524,616						","
							$579,195						"
"
						427.
					","

								James Johnson							
","
							$507,409						","
							$560,198						"
"
						428.
					","

								Ryan Gomes							
","
							$495,521						","
							$547,073						"
"
						429.
					","

								Phil Pressey							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Matthew Dellavedova							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Carrick Felix							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Gal Mekel							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Tony Mitchell							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Peyton Siva							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Ognjen Kuzmic							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Robert Covington							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Ryan Kelly							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Nick Calathes							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Miroslav Raduljica							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Nate Wolters							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Robbie Hummel							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Jeff Withey							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Toure Murry							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Brandon Davies							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Hollis Thompson							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Dionte Christmas							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Ian Clark							
","
							$490,180						","
							$541,176						"
"
						429.
					","

								Glen Rice Jr							
","
							$490,180						","
							$541,176						"
"
						449.
					","

								Shannon Brown							
","
							$481,562						","
							$531,661						"
"
						450.
					","

								Solomon Jones							
","
							$474,583						","
							$523,957						"
"
						451.
					","

								Erik Murphy							
","
							$455,580						","
							$502,977						"
"
						452.
					","

								Jason Collins							
","
							$436,316						","
							$481,708						"
"
						453.
					","

								Luke Babbitt							
","
							$387,995						","
							$428,360						"
"
						454.
					","

								Daniel Orton							
","
							$369,322						","
							$407,745						"
"
						455.
					","

								Maalik Wayns							
","
							$361,952						","
							$399,608						"
"
						456.
					","

								Christapher Johnson							
","
							$320,000						","
							$353,291						"
"
						457.
					","

								Jarvis Varnado							
","
							$310,908						","
							$343,253						"
"
						458.
					","

								Shavlik Randolph							
","
							$306,036						","
							$337,874						"
"
						459.
					","

								Hilton Armstrong							
","
							$296,138						","
							$326,947						"
"
						460.
					","

								Dewayne Dedmon							
","
							$256,623						","
							$283,320						"
"
						461.
					","

								Stephen Jackson							
","
							$238,739						","
							$263,576						"
"
						462.
					","

								Hamed Haddadi							
","
							$200,000						","
							$220,807						"
"
						463.
					","

								Chris Smith							
","
							$184,538						","
							$203,736						"
"
						464.
					","

								Mike Muscala							
","
							$161,471						","
							$178,269						"
"
						465.
					","

								Troy Daniels							
","
							$158,587						","
							$175,085						"
"
						466.
					","

								James Southerland							
","
							$155,704						","
							$171,902						"
"
						467.
					","

								Jamaal Tinsley							
","
							$139,951						","
							$154,511						"
"
						468.
					","

								Chris Wright							
","
							$139,212						","
							$153,695						"
"
						469.
					","

								Chris Babb							
","
							$138,403						","
							$152,801						"
"
						470.
					","

								Justin Hamilton							
","
							$126,870						","
							$140,068						"
"
						471.
					","

								Jorge Gutierrez							
","
							$121,103						","
							$133,702						"
"
						472.
					","

								Reggie Williams							
","
							$111,518						","
							$123,119						"
"
						473.
					","

								Dexter Pittman							
","
							$107,776						","
							$118,988						"
"
						473.
					","

								Damion James							
","
							$107,776						","
							$118,988						"
"
						475.
					","

								Arinze Onuaku							
","
							$106,776						","
							$117,884						"
"
						476.
					","

								Manny Harris							
","
							$104,034						","
							$114,857						"
"
						476.
					","

								Othyus Jeffers							
","
							$104,034						","
							$114,856						"
"
						478.
					","

								Elias Harris							
","
							$100,000						","
							$110,403						"
"
						479.
					","

								DeAndre Liggins							
","
							$88,429						","
							$97,628						"
"
						480.
					","

								Royal Ivey							
","
							$74,839						","
							$82,625						"
"
						481.
					","

								Melvin Ely							
","
							$74,469						","
							$82,216						"
"
						482.
					","

								Sasha Vujacic							
","
							$69,791						","
							$77,051						"
"
						483.
					","

								Casper Ware							
","
							$69,201						","
							$76,400						"
"
						484.
					","

								Seth Curry							
","
							$66,318						","
							$73,216						"
"
						485.
					","

								James Nunnally							
","
							$57,668						","
							$63,667						"
"
						485.
					","

								Willie Reed							
","
							$57,668						","
							$63,667						"
"
						487.
					","

								Mustafa Shakur							
","
							$46,404						","
							$51,231						"
"
						487.
					","

								Darius Johnson-Odom							
","
							$46,404						","
							$51,231						"
"
						489.
					","

								Vander Blue							
","
							$28,834						","
							$31,833						"
"
						489.
					","

								Shane Edwards							
","
							$28,834						","
							$31,833						"
"
						489.
					","

								Tony Mitchell							
","
							$28,834						","
							$31,833						"
"
						489.
					","

								DJ Stephens							
","
							$28,834						","
							$31,833						"
