Player,2017-2018
,Player,"
							2017/18						","
							2017/18(*)						"
"
						335.
					","

								Terrance Ferguson							
","
							$1,785,000						","
							$1,878,580						"
"
						336.
					","

								Henry Ellenson							
","
							$1,780,800						","
							$1,874,160						"
"
						337.
					","

								Eric Moreland							
","
							$1,740,000						","
							$1,831,221						"
"
						338.
					","

								Jerian Grant							
","
							$1,713,840						","
							$1,803,689						"
"
						339.
					","

								Jarrett Allen							
","
							$1,713,720						","
							$1,803,563						"
"
						340.
					","

								Quincy Acy							
","
							$1,709,538						","
							$1,799,162						"
"
						340.
					","

								Tyler Zeller							
","
							$1,709,538						","
							$1,799,162						"
"
						340.
					","

								Jordan Crawford							
","
							$1,709,538						","
							$1,799,162						"
"
						340.
					","

								Mike Scott							
","
							$1,709,538						","
							$1,799,162						"
"
						344.
					","

								Malik Beasley							
","
							$1,700,640						","
							$1,789,797						"
"
						345.
					","

								Ante Zizic							
","
							$1,645,200						","
							$1,731,451						"
"
						345.
					","

								Delon Wright							
","
							$1,645,200						","
							$1,731,451						"
"
						345.
					","

								OG Anunoby							
","
							$1,645,200						","
							$1,731,451						"
"
						348.
					","

								Caris LeVert							
","
							$1,632,480						","
							$1,718,064						"
"
						349.
					","

								Mike Dunleavy							
","
							$1,600,000						","
							$1,683,881						"
"
						350.
					","

								Timothe Luwawu							
","
							$1,594,590						","
							$1,678,187						"
"
						351.
					","

								Tyler Lydon							
","
							$1,579,440						","
							$1,662,243						"
"
						351.
					","

								Justin Anderson							
","
							$1,579,440						","
							$1,662,243						"
"
						353.
					","

								Ian Clark							
","
							$1,577,230						","
							$1,659,917						"
"
						354.
					","

								DeAndre Bembry							
","
							$1,567,200						","
							$1,649,361						"
"
						355.
					","

								Shane Larkin							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Joe Harris							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Spencer Dinwiddie							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Julyan Stone							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Glenn Robinson III							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Tyler Ennis							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Johnny O'Bryant							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Jerami Grant							
","
							$1,524,305						","
							$1,604,218						"
"
						355.
					","

								Joffrey Lauvergne							
","
							$1,524,305						","
							$1,604,218						"
"
						364.
					","

								Bobby Portis							
","
							$1,516,320						","
							$1,595,814						"
"
						365.
					","

								DeAndre Liggins							
","
							$1,505,942						","
							$1,584,891						"
"
						366.
					","

								Malachi Richardson							
","
							$1,504,560						","
							$1,583,437						"
"
						367.
					","

								Tony Allen							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Willie Reed							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Larry Nance Jr							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Salah Mejri							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Nikola Jokic							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Kevon Looney							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Joseph Young							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Montrezl Harrell							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Jarell Martin							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Josh Richardson							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Jordan Mickey							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Tyus Jones							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Josh Huestis							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Richaun Holmes							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								TJ McConnell							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Pat Connaughton							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Norman Powell							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Raul Neto							
","
							$1,471,382						","
							$1,548,520						"
"
						367.
					","

								Chris McCullough							
","
							$1,471,382						","
							$1,548,520						"
"
						386.
					","

								Furkan Korkmaz							
","
							$1,465,920						","
							$1,542,772						"
"
						386.
					","

								Caleb Swanigan							
","
							$1,465,920						","
							$1,542,772						"
"
						388.
					","

								Okaro White							
","
							$1,460,927						","
							$1,537,516						"
"
						389.
					","

								Rondae Hollis-Jefferson							
","
							$1,455,720						","
							$1,532,037						"
"
						390.
					","

								Willy Hernangomez							
","
							$1,435,750						","
							$1,511,020						"
"
						391.
					","

								Kyle Kuzma							
","
							$1,423,560						","
							$1,498,191						"
"
						392.
					","

								Tony Bradley							
","
							$1,414,920						","
							$1,489,098						"
"
						393.
					","

								Derrick White							
","
							$1,404,600						","
							$1,478,237						"
"
						394.
					","

								Josh Hart							
","
							$1,394,520						","
							$1,467,629						"
"
						395.
					","

								Gerald Green							
","
							$1,381,403						","
							$1,453,824						"
"
						396.
					","

								Brice Johnson							
","
							$1,331,160						","
							$1,400,947						"
"
						397.
					","

								Diamond Stone							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Isaiah Taylor							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Sheldon Mac							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Isaiah Whitehead							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Treveon Graham							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Paul Zipser							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								David Nwaba							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Dorian Finney-Smith							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Yogi Ferrell							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Patrick McCaw							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Damian Jones							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Chinanu Onuaku							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Ivica Zubac							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Deyonta Davis							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Andrew Harrison							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Wayne Selden							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Rodney McGruder							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								AJ Hammons							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Malcolm Brogdon							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Marcus Georges-Hunt							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Cheick Diallo							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Chasson Randle							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Tyler Ulis							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Jake Layman							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Skal Labissiere							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Dejounte Murray							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Bryn Forbes							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Davis Bertans							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Pascal Siakam							
","
							$1,312,611						","
							$1,381,425						"
"
						397.
					","

								Fred VanVleet							
","
							$1,312,611						","
							$1,381,425						"
"
						427.
					","

								Semi Ojeleye							
","
							$1,291,892						","
							$1,359,620						"
"
						428.
					","

								Livio Jean-Charles							
","
							$1,242,240						","
							$1,307,365						"
"
						429.
					","

								Bobby Brown							
","
							$1,231,500						","
							$1,296,062						"
"
						430.
					","

								Frank Mason							
","
							$1,184,385						","
							$1,246,477						"
"
						431.
					","

								Abdel Nader							
","
							$1,167,333						","
							$1,228,531						"
"
						432.
					","

								Isaiah Canaan							
","
							$1,113,863						","
							$1,172,257						"
"
						433.
					","

								Damyean Dotson							
","
							$1,100,000						","
							$1,157,668						"
"
						434.
					","

								Andrew Bogut							
","
							$1,078,810						","
							$1,135,367						"
"
						435.
					","

								Wesley Iwundu							
","
							$1,050,000						","
							$1,105,047						"
"
						436.
					","

								Gerald Henderson							
","
							$1,000,000						","
							$1,052,425						"
"
						436.
					","

								Festus Ezeli							
","
							$1,000,000						","
							$1,052,425						"
"
						436.
					","

								Justin Hamilton							
","
							$1,000,000						","
							$1,052,425						"
"
						439.
					","

								Damien Wilkins							
","
							$992,696						","
							$1,044,739						"
"
						440.
					","

								Ike Anigbogu							
","
							$950,000						","
							$999,804						"
"
						440.
					","

								Rade Zagorac							
","
							$950,000						","
							$999,804						"
"
						440.
					","

								Ivan Rabb							
","
							$950,000						","
							$999,804						"
"
						443.
					","

								Jason Thompson							
","
							$893,333						","
							$940,166						"
"
						444.
					","

								Tyler Dorsey							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Daniel Theis							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Dwayne Bacon							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Maxi Kleber							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Jordan Bell							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Zhou Qi							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Jawun Evans							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Sindarius Thornwell							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Thomas Bryant							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Dillon Brooks							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Sterling Brown							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Frank Jackson							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Dakari Johnson							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Khem Birch							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Davon Reed							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Brandon Paul							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Alfonzo McKinnie							
","
							$815,615						","
							$858,374						"
"
						444.
					","

								Royce O'Neale							
","
							$815,615						","
							$858,374						"
"
						462.
					","

								Emeka Okafor							
","
							$813,293						","
							$855,930						"
"
						463.
					","

								Trey Burke							
","
							$784,160						","
							$825,270						"
"
						464.
					","

								Alex Poythress							
","
							$778,668						","
							$819,490						"
"
						465.
					","

								Dwight Buycks							
","
							$748,160						","
							$787,383						"
"
						466.
					","

								Joel Bolomboy							
","
							$708,200						","
							$745,327						"
"
						467.
					","

								Kyle Collinsworth							
","
							$595,702						","
							$626,932						"
"
						468.
					","

								Jeff Withey							
","
							$593,780						","
							$624,909						"
"
						469.
					","

								Kay Felder							
","
							$551,866						","
							$580,797						"
"
						470.
					","

								Michael Gbinije							
","
							$500,000						","
							$526,212						"
"
						470.
					","

								Leandro Barbosa							
","
							$500,000						","
							$526,212						"
"
						472.
					","

								Derrick Jones							
","
							$462,875						","
							$487,140						"
"
						473.
					","

								Nicolas Brussino							
","
							$393,041						","
							$413,646						"
"
						474.
					","

								Antonius Cleveland							
","
							$384,116						","
							$404,253						"
"
						475.
					","

								Brandon Jennings							
","
							$380,830						","
							$400,795						"
"
						476.
					","

								CJ Watson							
","
							$333,333						","
							$350,808						"
"
						477.
					","

								Demetrius Jackson							
","
							$319,266						","
							$336,002						"
"
						478.
					","

								Travis Wear							
","
							$304,051						","
							$319,991						"
"
						479.
					","

								Cameron Oliver							
","
							$300,000						","
							$315,727						"
"
						480.
					","

								Shaquille Harrison							
","
							$230,399						","
							$242,477						"
"
						481.
					","

								Larry Drew II							
","
							$222,474						","
							$234,136						"
"
						482.
					","

								Jaylen Morris							
","
							$198,143						","
							$208,530						"
"
						483.
					","

								Nigel Hayes							
","
							$193,532						","
							$203,676						"
"
						484.
					","

								David Stockton							
","
							$192,812						","
							$202,920						"
"
						485.
					","

								Quinn Cook							
","
							$189,832						","
							$199,783						"
"
						486.
					","

								Georges Niang							
","
							$177,250						","
							$186,541						"
"
						487.
					","

								Aaron Harrison							
","
							$174,570						","
							$183,721						"
"
						488.
					","

								Omari Johnson							
","
							$170,495						","
							$179,433						"
"
						489.
					","

								Naz Long							
","
							$167,158						","
							$175,921						"
"
						490.
					","

								Jarell Eddie							
","
							$166,256						","
							$174,972						"
"
						491.
					","

								Rodney Purvis							
","
							$165,887						","
							$174,583						"
"
						492.
					","

								Mike James							
","
							$164,802						","
							$173,440						"
"
						493.
					","

								Briante Weber							
","
							$160,378						","
							$168,785						"
"
						494.
					","

								Marquis Teague							
","
							$157,944						","
							$166,224						"
"
						495.
					","

								Gary Payton II							
","
							$154,500						","
							$162,598						"
"
						496.
					","

								Jeremy Evans							
","
							$154,059						","
							$162,135						"
"
						497.
					","

								Carrick Felix							
","
							$140,901						","
							$148,287						"
"
						498.
					","

								Damion Lee							
","
							$138,239						","
							$145,486						"
"
						499.
					","

								Kendrick Perkins							
","
							$131,562						","
							$138,459						"
"
						500.
					","

								Milton Doyle							
","
							$127,250						","
							$133,920						"
"
						501.
					","

								Brandon Rush							
","
							$119,601						","
							$125,871						"
"
						502.
					","

								Ty Lawson							
","
							$119,009						","
							$125,248						"
"
						503.
					","

								Derrick Williams							
","
							$104,059						","
							$109,514						"
"
						504.
					","

								KJ McDaniels							
","
							$100,000						","
							$105,242						"
"
						505.
					","

								Tim Quarterman							
","
							$96,406						","
							$101,460						"
"
						506.
					","

								Walter Lemon Jr							
","
							$92,159						","
							$96,990						"
"
						506.
					","

								Josh Gray							
","
							$92,159						","
							$96,990						"
"
						508.
					","

								Jaylen Johnson							
","
							$87,551						","
							$92,140						"
"
						509.
					","

								MarShon Brooks							
","
							$86,118						","
							$90,632						"
"
						510.
					","

								CJ Fair							
","
							$82,943						","
							$87,291						"
"
						511.
					","

								Josh Magette							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Tyler Cavanaugh							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Andrew White							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Kadeem Allen							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jabari Bird							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Yakuba Ouattara							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jacob Wiley							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								James Webb							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Mangok Mathiang							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Marcus Paige							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Antonio Blakeney							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Ryan Arcidiacono							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								John Holland							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								London Perrantes							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Johnathan Motley							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Gian Clavell							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jalen Jones							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Torrey Craig							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Monte Morris							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Luis Montero							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Reggie Hearn							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Chris Boucher							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								RJ Hunter							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Markel Brown							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Edmond Sumner							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Ben Moore							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jamil Wilson							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								CJ Williams							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Tyrone Wallace							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Alex Caruso							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Vander Blue							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Kobi Simmons							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Vince Hunter							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Myke Henry							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Matt Williams							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Derrick Walton							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Xavier Munford							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Marshall Plumlee							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Anthony Brown							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Amile Jefferson							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Charles Cooke							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Luke Kornet							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Isaiah Hicks							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Daniel Hamilton							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								PJ Dozier							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Adreian Payne							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jamel Artis							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								James Michael McAdoo							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jacob Pullen							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								James Young							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Alec Peters							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Danuel House							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								CJ Wilcox							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								JaKarr Sampson							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Jack Cooley							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Darrun Hilliard							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Matt Costello							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Malcolm Miller							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Lorenzo Brown							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Eric Griffin							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Nate Wolters							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Erik McCree							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Michael Young							
","
							$77,250						","
							$81,299						"
"
						511.
					","

								Devin Robinson							
","
							$77,250						","
							$81,299						"
"
						575.
					","

								Xavier Silas							
","
							$74,158						","
							$78,045						"
"
						575.
					","

								Jonathan Gibson							
","
							$74,158						","
							$78,045						"
"
						575.
					","

								Scotty Hopson							
","
							$74,158						","
							$78,045						"
"
						578.
					","

								Landry Nnoko							
","
							$50,000						","
							$52,621						"
"
						578.
					","

								VJ Beachem							
","
							$50,000						","
							$52,621						"
"
						578.
					","

								Bronson Koenig							
","
							$50,000						","
							$52,621						"
"
						578.
					","

								Daniel Ochefu							
","
							$50,000						","
							$52,621						"
"
						582.
					","

								Marcus Thornton II							
","
							$46,079						","
							$48,494						"
"
						582.
					","

								Jameel Warney							
","
							$46,079						","
							$48,494						"
"
						582.
					","

								Aaron Jackson							
","
							$46,079						","
							$48,494						"
"
						582.
					","

								Trey McKinney-Jones							
","
							$46,079						","
							$48,494						"
"
						582.
					","

								Andre Ingram							
","
							$46,079						","
							$48,494						"
